source_code,source_name,target_code,target_name,weight
14,,i01.b,Cultivation of wheat,1.0
14,,i01.c,Cultivation of cereal grains nec,1.0
14,,i01.d,"Cultivation of vegetables, fruit, nuts",1.0
14,,i01.e,Cultivation of oil seeds,1.0
14,,i01.f,"Cultivation of sugar cane, sugar beet",1.0
14,,i01.g,Cultivation of plant-based fibers,1.0
14,,i01.h,Cultivation of crops nec,1.0
14,,i01.i,Cattle farming,1.0
14,,i01.j,Pigs farming,1.0
14,,i01.k,Poultry farming,1.0
14,,i01.l,Meat animals nec,1.0
14,,i01.m,Animal products nec,1.0
14,,i01.n,Raw milk,1.0
14,,i01.o,"Wool, silk-worm cocoons",1.0
14,,i01.w.1,"Manure treatment (conventional), storage and land application",1.0
14,,i01.w.2,"Manure treatment (biogas), storage and land application",1.0
140,,i01.a,Cultivation of paddy rice,1.0
140,,i01.b,Cultivation of wheat,1.0
140,,i01.c,Cultivation of cereal grains nec,1.0
140,,i01.d,"Cultivation of vegetables, fruit, nuts",1.0
140,,i01.e,Cultivation of oil seeds,1.0
140,,i01.f,"Cultivation of sugar cane, sugar beet",1.0
140,,i01.g,Cultivation of plant-based fibers,1.0
140,,i01.h,Cultivation of crops nec,1.0
140,,i01.i,Cattle farming,1.0
140,,i01.j,Pigs farming,1.0
140,,i01.k,Poultry farming,1.0
140,,i01.l,Meat animals nec,1.0
140,,i01.m,Animal products nec,1.0
140,,i01.n,Raw milk,1.0
140,,i01.o,"Wool, silk-worm cocoons",1.0
140,,i01.w.1,"Manure treatment (conventional), storage and land application",1.0
140,,i01.w.2,"Manure treatment (biogas), storage and land application",1.0
15,,i01.i,Cattle farming,1.0
150,,i01.i,Cattle farming,1.0
2,,i02,"Forestry, logging and related service activities (02)",1.0
20,,i02,"Forestry, logging and related service activities (02)",1.0
200,,i02,"Forestry, logging and related service activities (02)",1.0
5,,i05,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",1.0
50,,i05,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",1.0
500,,i05,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",1.0
10,,i10,Mining of coal and lignite; extraction of peat (10),1.0
101,,i10,Mining of coal and lignite; extraction of peat (10),1.0
1010,,i10,Mining of coal and lignite; extraction of peat (10),1.0
102,,i10,Mining of coal and lignite; extraction of peat (10),1.0
1020,,i10,Mining of coal and lignite; extraction of peat (10),1.0
103,,i10,Mining of coal and lignite; extraction of peat (10),1.0
1030,,i10,Mining of coal and lignite; extraction of peat (10),1.0
11,,i11.a,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",1.0
11,,i11.b,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",1.0
11,,i11.c,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",1.0
1110,,i11.a,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",1.0
1110,,i11.b,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",1.0
1110,,i11.c,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",1.0
1120,,i11.a,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",1.0
1120,,i11.b,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",1.0
1120,,i11.c,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",1.0
12,,i12,Mining of uranium and thorium ores (12),1.0
120,,i12,Mining of uranium and thorium ores (12),1.0
1200,,i12,Mining of uranium and thorium ores (12),1.0
131,,i13.1,Mining of iron ores,1.0
1310,,i13.1,Mining of iron ores,1.0
132,,i13.20.11,Mining of copper ores and concentrates,1.0
132,,i13.20.12,Mining of nickel ores and concentrates,1.0
132,,i13.20.13,Mining of aluminium ores and concentrates,1.0
132,,i13.20.14,Mining of precious metal ores and concentrates,1.0
