source_code,source_name,target_code,target_name,weight
210,Lupins,p01.d,"Vegetables, fruit, nuts",1.0
56,Maize,p01.c,Cereal grains nec,1.0
446,Maize green,p01.d,"Vegetables, fruit, nuts",1.0
571,Mangoes mangosteens guavas,p01.d,"Vegetables, fruit, nuts",1.0
809,Manila fibre (abaca),p01.g,Plant-based fibers,1.0
1242,"Margarine, short",p15.e,products of Vegetable oils and fats,1.0
671,Mat̩,p01.h,Crops nec,1.0
,"Meat live weight, ass",p01.l,Meat animals nec,1.0
,"Meat live weight, buffalo",p01.l,Meat animals nec,1.0
,"Meat live weight, camel",p01.l,Meat animals nec,1.0
,"Meat live weight, cattle",p01.i,Cattle,1.0
,"Meat live weight, chicken",p01.k,Poultry,1.0
,"Meat live weight, duck",p01.k,Poultry,1.0
,"Meat live weight, goat",p01.l,Meat animals nec,1.0
,"Meat live weight, goose",p01.l,Meat animals nec,1.0
,"Meat live weight, horse",p01.l,Meat animals nec,1.0
,"Meat live weight, mule",p01.l,Meat animals nec,1.0
,"Meat live weight, pig",p01.j,Pigs,1.0
,"Meat live weight, poultry, other",p01.k,Poultry,1.0
,"Meat live weight, rabbit",p01.l,Meat animals nec,1.0
,"Meat live weight, sheep",p01.l,Meat animals nec,1.0
,"Meat live weight, turkey",p01.k,Poultry,1.0
1108,"Meat, ass",p01.l,Meat animals nec,1.0
1089,"Meat, bird nes",p15.d,Meat products nec,1.0
947,"Meat, buffalo",p15.d,Meat products nec,1.0
1127,"Meat, camel",p15.d,Meat products nec,1.0
867,"Meat, cattle",p15.a,Products of meat cattle,1.0
1058,"Meat, chicken",p15.c,Products of meat poultry,1.0
1069,"Meat, duck",p15.c,Products of meat poultry,1.0
1163,"Meat, game",p15.d,Meat products nec,1.0
1017,"Meat, goat",p15.d,Meat products nec,1.0
1073,"Meat, goose and guinea fowl",p15.d,Meat products nec,1.0
1097,"Meat, horse",p15.d,Meat products nec,1.0
1111,"Meat, mule",p15.d,Meat products nec,1.0
1166,"Meat, nes",p15.d,Meat products nec,1.0
1035,"Meat, pig",p15.b,Products of meat pigs,1.0
1141,"Meat, rabbit",p15.d,Meat products nec,1.0
977,"Meat, sheep",p15.d,Meat products nec,1.0
1080,"Meat, turkey",p15.c,Products of meat poultry,1.0
568,"Melons, other (inc.cantaloupes)",p01.d,"Vegetables, fruit, nuts",1.0
299,Melonseed,p01.e,Oil seeds,1.0
899,"Milk, dry buttermilk",p15.f,Dairy products,1.0
896,"Milk, skimmed condensed",p15.f,Dairy products,1.0
888,"Milk, skimmed cow",p15.f,Dairy products,1.0
898,"Milk, skimmed dried",p15.f,Dairy products,1.0
895,"Milk, skimmed evaporated",p15.f,Dairy products,1.0
889,"Milk, whole condensed",p15.f,Dairy products,1.0
897,"Milk, whole dried",p15.f,Dairy products,1.0
894,"Milk, whole evaporated",p15.f,Dairy products,1.0
951,"Milk, whole fresh buffalo",p01.n,Raw milk,1.0
1130,"Milk, whole fresh camel",p01.n,Raw milk,1.0
882,"Milk, whole fresh cow",p01.n,Raw milk,1.0
1020,"Milk, whole fresh goat",p01.n,Raw milk,1.0
982,"Milk, whole fresh sheep",p01.n,Raw milk,1.0
79,Millet,p01.c,Cereal grains nec,1.0
165,Molasses,p15.h,Sugar,1.0
449,Mushrooms and truffles,p01.d,"Vegetables, fruit, nuts",1.0
292,Mustard seed,p01.e,Oil seeds,1.0
702,Nutmeg mace and cardamoms,p01.h,Crops nec,1.0
234,Nuts nes,p01.d,"Vegetables, fruit, nuts",1.0
75,Oats,p01.c,Cereal grains nec,1.0
,"Offals, nes",p15.d,Meat products nec,1.0
,"Oil, citronella",p15.e,products of Vegetable oils and fats,1.0
252,"Oil, coconut (copra)",p15.e,products of Vegetable oils and fats,1.0
331,"Oil, cottonseed",p15.e,products of Vegetable oils and fats,1.0
244,"Oil, groundnut",p15.e,products of Vegetable oils and fats,1.0
334,"Oil, linseed",p15.e,products of Vegetable oils and fats,1.0
60,"Oil, maize",p15.e,products of Vegetable oils and fats,1.0
261,"Oil, olive, virgin",p15.e,products of Vegetable oils and fats,1.0
